text,intent
i have to add a product to the cart can ya help me,add_product
I got to add a fucking prodjct to the basket,add_product
I'd like to add items to the basket how do i doit,add_product
I have to add fucking products tothe cart how could I do it?,add_product
i got to add products to the basket how do i do  it,add_product
I would like to add items to the cart help me,add_product
I ahve to add a product to the basket where could I do it?,add_product
I have to add fucking items to the basket will you help me?,add_product
i got to add a fucking item to the basket where could i do it,add_product
i got to add products to the cart how do i do it,add_product
I'd like to add a fucking product to the cart can I get some help?,add_product
wanna add a item to the cart where to do it,add_product
need to add a product to hte basket where can i do it,add_product
i have to add a fuycking item to the basket i need assistance,add_product
I would like to add a fucking item to the basket could you hep me?,add_product
I got to add an item to the basket could you help me?,add_product
I need help adding a fucking product tothe basket,add_product
i need ehlp to add products to the cart,add_product
i got to add a fuckingproduct to the basket how do i do it,add_product
